url,Error,domain,ads,imgratio,inlinks,wot,pageloadtime,outlinks,misspelled,contact,cookie,brokenlinks,responsive,lastmod,langcount,email,sitemap,help,redirected
"""http://www.protware.com/""",Field NA,"""com""",0,0,1,"[71, 7]",0,0,0,0,1,0,0,"""2016-09-06T18:30:26""",1,1,0,0,Field NA
"""http://share2.com/htmlencr/""",Field NA,"""com""",0,0,1,"[92, 11]",0,0,0,1,1,0,0,"""2012-03-27T10:50:24""",1,0,0,0,Field NA
"""http://www.pepsoft.com/absec/intro.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.ffh-lab.com/""",Field NA,"""com""",0,0,1,"[68, 10]",0,0,0,0,1,0,0,"""2017-04-05T19:51:22""",1,0,0,0,Field NA
"""http://www.softdd.com/complete/""",Field NA,"""com""",0,0,1,"[14, 11]",0,0,0,1,1,0,0,"""2017-08-11T19:00:36""",1,0,0,1,Field NA
"""http://www.surprisesoft.com/""",Field NA,"""com""",0,0,1,"[65, 8]",0,0,0,0,1,0,0,"""2017-04-25T07:19:59""",1,0,0,0,Field NA
"""http://smartprotector.com/""",Field NA,"""com""",0,0,1,"[39, 10]",0,0,0,0,1,0,0,"""2017-08-11T19:02:30""",1,0,0,0,"""http://smartprotector.com/eraser/"""
"""http://www.rawsoft.com/""",Field NA,"""com""",0,-1,1,"[18, 13]",0,0,0,1,1,0,1,"""2017-08-11T19:05:24""",1,0,0,0,Field NA
"""http://www.softvers.com/antispy/index.html""",Field NA,"""com""",0,1,1,"""NA""",0,0,0,0,1,0,0,"""2016-09-26T23:58:12""",1,0,0,1,Field NA
"""http://www.supercoolbookmark.com/washer/index.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.evidence-washer.com/""",Field NA,"""com""",0,0,1,"[62, 5]",0,0,0,0,0,0,0,"""2017-08-11T19:07:27""",1,0,0,0,Field NA
"""http://www.zjsoftware.com/""",Field NA,"""com""",0,1,1,"""NA""",0,-1,0,1,0,-1,0,"""2017-08-11T19:07:44""",1,0,1,0,Field NA
"""http://www.webroot.com/""",Field NA,"""com""",0,0,1,"[93, 57]",0,0,0,0,0,0,0,"""2017-08-11T19:32:54""",1,0,0,0,"""https://www.webroot.com/us/en"""
"""http://www.fsb.hr/~dzorc/webcache.html""",Field NA,"""hr""",0,0,1,"""NA""",0,0,0,0,1,0,0,"""2014-06-07T15:53:38""",1,0,0,0,"""http://titan.fsb.hr/~dzorc/webcache.html"""
"""http://www.acesoft.net/""",Field NA,"""net""",0,0,1,"[70, 8]",0,0,0,1,1,-1,0,"""2015-01-04T09:24:20""",1,0,0,1,Field NA
"""http://www.aandrc.com/purgeie/index.htm""",Field NA,"""com""",0,0,1,"""NA""",0,0,0,0,1,0,0,"""2017-08-11T19:49:30""",1,0,0,0,Field NA
"""http://www.fsb.hr/~dzorc/ewcache.html""",Field NA,"""hr""",0,0,1,"""NA""",0,0,0,0,1,0,0,"""2014-06-07T15:53:40""",1,0,0,0,"""http://titan.fsb.hr/~dzorc/ewcache.html"""
"""http://www.nstarsolutions.com/wci.htm""",Field NA,"""com""",0,-1,1,"[64, 5]",0,0,0,1,1,0,0,"""2017-02-08T02:45:48""",1,1,0,1,"""http://www.nstarsolutions.com/wci/"""
"""http://www.cyberscrub.com/""",Field NA,"""com""",0,0,1,"[60, 12]",0,0,0,0,1,0,1,"""2017-08-11T19:58:50""",1,0,0,0,Field NA
"""http://www.redcannon.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.itcompany.com/""",Field NA,"""com""",0,-1,1,"[31, 32]",0,-1,0,0,1,-1,0,"""2017-02-24T06:58:12""",1,0,0,0,Field NA
"""http://www.zdelete.com/eraser.htm""",Field NA,"""com""",0,1,1,"""NA""",0,-1,0,0,0,-1,0,"""2017-08-11T20:22:05""",1,0,0,0,Field NA
"""http://www.4t-niagara.com/sweeper.html""",Field NA,"""com""",0,1,1,"[78, 9]",0,0,0,1,1,0,0,"""2017-08-11T20:42:03""",1,1,0,1,Field NA
"""http://www.cypherix.com/""",Field NA,"""com""",0,0,1,"[89, 12]",0,0,0,1,1,-1,0,"""2017-03-11T12:02:10""",1,0,1,1,Field NA
"""http://www.safechaos.com/ac.htm""",Field NA,"""com""",0,1,1,"[63, 4]",0,0,0,1,1,0,0,"""2017-06-01T01:50:12""",1,0,0,0,Field NA
"""http://www.hide-folder.com/""",Field NA,"""com""",0,0,1,"[60, 2]",0,0,0,0,0,0,0,"""2017-08-11T20:48:29""",1,0,1,0,Field NA
"""http://www.everstrike.com/""",Field NA,"""com""",0,0,1,"[82, 10]",0,0,0,1,1,0,0,"""2017-08-11T20:52:00""",1,0,0,1,Field NA
"""http://www.kryptel.com/index.php""",Field NA,"""com""",0,-1,1,"[75, 10]",0,0,0,1,0,0,0,"""2017-08-11T21:02:14""",1,0,0,1,Field NA
"""http://www.madlogic.com/encryptor.html""",Field NA,"""com""",0,1,1,"[50, 6]",0,0,0,1,1,0,0,"""2017-08-11T21:04:40""",1,0,0,0,"""http://www.madlogic.com/encryptor.php"""
"""http://axcrypt.sourceforge.net/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.ashampoo.com/products/0004/""",Field NA,"""com""",-1,-1,1,"[92, 60]",0,0,0,0,0,0,1,"""2017-08-11T21:07:31""",1,0,0,0,"""https://www.ashampoo.com/uk/gbp"""
"""http://www.cryptoforge.com/""",Field NA,"""com""",0,-1,1,"[76, 7]",0,0,0,1,1,0,0,"""2017-08-11T21:15:37""",1,0,0,0,Field NA
"""http://www.deltacrypt.com/""",Field NA,"""com""",0,-1,1,"[68, 10]",0,0,0,1,0,0,1,"""2017-08-11T21:16:58""",2,0,0,0,Field NA
"""http://www.easybyte.com/""",Field NA,"""com""",0,0,1,"""NA""",0,0,0,1,1,0,0,"""2017-01-08T15:13:55""",1,0,0,0,Field NA
"""http://www.easyfp.com/""",Field NA,"""com""",0,0,1,"""NA""",0,0,0,1,0,0,"""Info not NA""","""2017-08-11T21:25:28""",1,0,0,0,Field NA
"""http://www.fspro.net/""",Field NA,"""net""",0,0,1,"[90, 52]",0,0,0,1,1,0,0,"""2017-08-11T21:29:16""",1,0,0,0,"""https://fspro.net/"""
"""http://www.gregorybraun.com/Crypto.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.jetico.com/""",Field NA,"""com""",0,-1,1,"[92, 52]",0,0,0,1,0,0,0,"""2017-08-11T21:30:39""",1,0,1,1,Field NA
"""http://www.dijitanix.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.eset.com/us/home/products/antivirus/""",Field NA,"""com""",-1,1,1,"[95, 64]",0,-1,0,1,1,0,1,"""2017-08-11T21:36:15""",1,0,0,0,"""https://www.eset.com/us/home/antivirus/"""
"""http://www.webroot.com/us/en/home/products/av""",Field NA,"""com""",0,0,1,"[93, 57]",0,0,0,1,0,0,0,"""2017-08-11T21:47:51""",1,0,0,1,"""https://www.webroot.com/us/en/home/products/av"""
"""http://www.avira.com/en/personal""",Field NA,"""com""",0,0,1,"[94, 64]",0,0,0,0,0,0,1,"""2017-08-11T21:50:49""",10,1,0,0,"""https://www.avira.com/en/buy-antivirus"""
"""http://www.esetnod32.in/""",Field NA,"""in""",0,0,1,"[65, 5]",0,0,0,0,1,0,0,"""2017-08-11T21:53:57""",1,0,0,0,Field NA
"""http://us.norton.com/downloads/""",Field NA,"""com""",0,0,1,"[92, 54]",0,-1,0,0,1,0,0,"""2017-08-09T23:48:06""",1,0,0,1,"""https://us.norton.com/downloads/"""
"""http://www.avast.com/pro-antivirus""",Field NA,"""com""",0,1,1,"[95, 65]",0,0,0,1,1,-1,0,"""2017-08-11T14:50:05""",1,1,1,0,"""https://www.avast.com/pro-antivirus"""
"""http://www.comodo.com/home/internet-security/antivirus.php""",Field NA,"""com""",0,1,1,"""NA""",0,-1,0,1,0,0,1,"""2017-08-11T22:13:38""",1,1,0,0,"""https://www.comodo.com/home/internet-security/antivirus.php"""
"""http://www.avg.com/us-en/buy-antivirus""",Field NA,"""com""",0,1,1,"[94, 63]",0,0,0,1,0,-1,1,"""2017-08-11T17:23:30""",1,1,0,0,"""https://www.avg.com/en-us/internet-security"""
"""http://home.mcafee.com/Store/PackageDetail.aspx?pkgid=276""",Field NA,"""com""",-1,-1,1,"""Error in binding req to urllib2""",0,-1,0,1,0,0,0,"""2017-08-11T22:36:44""",1,0,1,1,"""https://home.mcafee.com/Store/PackageDetail.aspx?pkgid=276"""
"""http://www.pcsecurityshield.com/""",Field NA,"""com""",0,-1,1,"[15, 38]",0,0,0,1,1,0,1,"""2017-08-11T22:39:02""",1,0,0,1,"""http://pcsecurityshield.com/"""
"""http://www.lavasoft.com/products/ad_aware.php""",Field NA,"""com""",0,1,1,"[71, 8]",0,0,0,1,1,0,0,"""2017-08-11T22:39:45""",1,0,0,1,"""https://www.adaware.com/products"""
"""http://www.netqin.com/en/products/antivirus/""",Field NA,"""com""",0,0,1,"[89, 10]",0,0,0,1,1,0,0,"""2017-05-03T05:19:33""",1,0,0,1,"""http://en.nq.com/"""
"""http://www.trendmicro.com/en/products/desktop/pc-cillin/evaluate/overview.htm""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://products.drweb.com/win/av/""",Field NA,"""ru""",-1,-1,1,"""Error in binding req to urllib2""",0,-1,0,0,0,-1,0,"""2017-08-11T22:42:14""",1,1,1,0,"""https://products.drweb.ru/win/av/?lng=ru"""
"""http://www.mwti.net/products/escan/escan_antivirus/escanantivirus.asp""",Field NA,"""com""",0,0,1,"""NA""",0,0,0,0,0,0,1,"""2017-08-11T22:52:21""",1,0,0,0,"""https://www.escanav.com/en/windows-antivirus/best-antivirus-for-windows.asp"""
"""http://www.trustport.com/""",Field NA,"""com""",0,-1,1,"[93, 55]",0,0,0,0,1,0,1,"""2017-08-11T14:11:18""",3,0,0,0,"""http://www.trustport.com/en"""
"""http://www.zbshareware.com/""",Field NA,"""com""",0,1,1,"[91, 42]",0,0,0,1,1,0,0,"""2015-03-23T10:13:11""",1,0,1,0,Field NA
"""http://www.agnitum.com/products/antivirus/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.pctools.com/free-antivirus/""",Field NA,"""com""",0,1,1,"[92, 62]",0,0,0,0,0,0,0,"""2017-08-11T23:05:36""",1,0,0,0,"""http://www.pctools.com/norton-offer/pctEOL/"""
"""http://www.antiviraldp.com/""",Field NA,"""com""",0,0,1,"[73, 12]",0,0,0,0,1,0,0,"""2017-06-07T13:59:05""",1,0,0,0,"""http://www.nictasoft.com/"""
"""http://www.vdsarg.com/perforin/perforin.htm""",Field NA,"""com""",0,1,1,"""NA""",0,0,0,0,1,0,0,"""1998-08-22T00:23:48""",1,0,0,0,Field NA
"""http://www.glocksoft.com/trojan_port.htm""",Field NA,"""com""",0,1,1,"[68, 10]",0,0,0,0,0,0,1,"""2017-08-11T23:06:07""",1,0,0,0,"""https://www.glocksoft.com/aatools/port-scanner/"""
"""http://www.adinf.com/""",Field NA,"""com""",0,0,1,"[89, 12]",0,-1,0,0,1,0,0,"""2017-08-11T23:07:03""",1,0,1,0,Field NA
"""http://www.anvir.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://housecall.trendmicro.com/""",Field NA,"""com""",0,0,1,"[92, 50]",0,-1,0,1,0,-1,0,"""2017-08-11T23:15:46""",1,0,0,0,"""https://www.trendmicro.com/en_us/forHome/products/housecall.html"""
"""http://www.pspl.com/""",Field NA,"""com""",0,-1,1,"[88, 43]",0,0,0,0,1,0,0,"""2016-05-30T21:07:46""",1,0,0,0,Field NA
"""http://www.devicelock.com/""",Field NA,"""com""",0,1,1,"[82, 11]",0,0,0,1,0,0,0,"""2017-08-11T23:41:25""",1,0,0,1,"""https://www.devicelock.com/"""
"""http://www.gregorybraun.com/PassKeep.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.zerotraces.com/""",Field NA,"""com""",0,0,1,"""NA""",0,0,0,0,1,0,0,"""2017-08-11T23:43:43""",1,0,0,0,Field NA
"""http://www.thbi.de/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.cezeo.com/""",Field NA,"""com""",0,0,1,"[75, 8]",0,0,0,1,0,0,0,"""2017-08-11T23:45:06""",1,0,0,1,Field NA
"""http://www.softbe.com/""",Field NA,"""com""",0,-1,1,"[68, 10]",0,0,0,0,1,0,"""Info not NA""","""2017-08-11T23:48:59""",1,0,0,0,Field NA
"""http://www.blumentals.net/protector/""",Field NA,"""net""",0,0,1,"[89, 41]",0,0,0,1,0,0,0,"""2017-08-11T23:54:17""",1,0,0,0,"""https://www.blumentals.net/protector/"""
"""http://www.webtoolmaster.com/""",Field NA,"""com""",0,0,1,"[50, 5]",0,0,0,1,1,0,0,"""2017-03-04T09:51:48""",1,0,1,0,Field NA
"""http://software-secure.com/""",Field NA,"""com""",0,0,1,"[70, 17]",0,0,0,1,1,0,0,"""2002-08-06T01:29:00""",1,0,0,0,Field NA
"""http://www.salfeld.com/""",Field NA,"""com""",0,0,1,"[84, 10]",0,0,0,1,1,0,1,"""2017-08-12T00:09:47""",1,0,0,1,"""https://salfeld.com/en/"""
"""http://www.goldencrater.com/""",Field NA,"""com""",0,-1,1,"[60, 3]",0,0,0,1,1,0,0,"""2015-08-07T18:47:51""",1,0,0,0,Field NA
"""http://www.rtsecurity.com/""",Field NA,"""com""",0,0,1,"[45, 6]",0,0,0,1,0,0,0,"""2017-08-12T00:17:50""",1,0,0,0,Field NA
"""http://www.winability.com/home/""",Field NA,"""com""",0,0,1,"[90, 47]",0,0,0,0,1,0,1,"""1970-01-01T00:00:00""",1,0,0,0,"""http://www.winability.com/"""
"""http://www.softcab.com/modemspy/index.asp""",Field NA,"""com""",0,-1,1,"[49, 8]",0,0,0,0,0,0,0,"""2017-08-12T00:23:03""",1,0,0,1,Field NA
"""http://www.gotchanow.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.anfibia-soft.com/""",Field NA,"""com""",0,-1,1,"[66, 7]",0,0,0,0,1,-1,0,"""2017-06-28T06:46:46""",1,0,0,0,Field NA
"""http://www.toplang.com/desktoplock.htm""",Field NA,"""com""",0,-1,1,"[60, 12]",0,0,0,1,1,0,0,"""2017-08-12T00:33:56""",1,0,0,0,Field NA
"""http://www.omniquad.com/""",Field NA,"""com""",0,0,1,"""NA""",0,0,0,1,1,0,0,"""2017-06-13T23:59:52""",1,1,0,0,Field NA
"""http://www.mybestsoft.com/index.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.1securitycenter.com/sc/index.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.iopus.com/""",Field NA,"""net""",0,-1,1,"[93, 14]",0,0,0,1,1,0,1,"""2017-08-12T00:35:05""",1,0,0,0,"""https://imacros.net/"""
"""http://www.kreslavsky.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.windowsecurity.com/""",Field NA,"""com""",0,0,1,"[92, 51]",0,-1,0,1,1,-1,0,"""2017-08-12T00:36:37""",1,0,0,0,Field NA
"""http://www.silent.se/9811""",Field NA,"""se""",0,0,1,"""NA""",0,0,0,0,1,0,"""Info not NA""","""2017-08-12T00:54:23""",1,0,0,0,"""http://silent.se/9811/"""
"""http://www.securemac.com/macosxnimdasamba.php""",Field NA,"""com""",0,1,1,"[84, 13]",0,0,0,1,1,0,1,"""2017-08-12T00:56:40""",1,0,0,0,"""http://www.securemac.com/osx/mac-os-x-nimda-spreads-via-mac-os-x-samba-service-2"""
"""http://www.defyne.org/agax/""",Field NA,"""org""",0,1,1,"[88, 11]",0,0,0,0,1,0,0,"""2006-08-16T15:10:19""",1,1,0,0,"""http://defyne.org/agax/"""
"""http://www.intego.com/virusbarrier/""",Field NA,"""com""",0,0,1,"""Error in binding req to urllib2""",0,0,0,1,0,0,1,"""2017-08-12T00:59:32""",6,1,0,0,"""https://www.intego.com/antivirus-mac-internet-security?sr=1&sr=1"""
"""http://www.symantec.com/nav/nav_mac/""",Field NA,"""com""",0,-1,1,"[92, 54]",0,-1,0,0,1,0,0,"""2017-08-12T01:00:32""",2,0,0,1,"""https://us.norton.com/products"""
"""http://www.hackmac.org/""",Field NA,"""org""",-1,0,1,"[69, 7]",0,0,0,1,1,0,0,"""2017-08-12T01:04:17""",1,1,0,0,Field NA
"""http://homepages.paradise.net.nz/teacher/TUW.html""",Field NA,"""nz""",0,1,1,"""NA""",0,0,0,0,1,0,0,"""2005-02-27T05:07:35""",1,0,0,0,Field NA
"""http://www.cowfight.com/""",Field NA,"""com""",0,0,1,"[70, 7]",0,0,0,0,1,0,0,"""2009-07-13T16:33:03""",1,0,0,0,Field NA
"""http://www.dejal.com/quickencrypt/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.securemac.com/fgp.php""",Field NA,"""com""",0,1,1,"[84, 13]",0,0,0,1,1,0,1,"""2017-08-12T01:07:36""",1,0,0,0,"""https://www.securemac.com/software/staticusers-net-fairly-good-privacy"""
"""http://www.warlord.li/""",Field NA,"""li""",0,-1,1,"[64, 7]",0,0,0,1,1,0,0,"""2017-08-12T01:10:13""",1,0,0,0,Field NA
"""http://opendoor.biz/doorstop/""",Field NA,"""biz""",0,1,1,"""NA""",0,0,0,1,1,0,0,"""2015-09-30T23:53:57""",1,0,0,0,Field NA
"""http://www.apple.com/support/security/""",Field NA,"""com""",0,1,1,"[94, 74]",0,0,0,1,1,0,1,"""2017-08-11T14:48:45""",1,0,0,1,"""https://support.apple.com/en-us/HT201220"""
"""http://www.knoxformac.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.codetek.com/safeshred/""",Field NA,"""com""",0,1,1,"[72, 13]",0,0,0,1,1,0,0,"""2017-08-12T01:21:20""",1,0,1,0,Field NA
"""http://www.mireth.com/pub/sxme.html""",Field NA,"""com""",0,1,1,"[76, 12]",0,0,0,1,1,0,1,"""2017-08-12T01:21:49""",1,0,0,1,"""http://mireth.com/shredit/shredit-x/"""
"""http://www.drivevaccine.com/""",Field NA,"""com""",0,-1,1,"[73, 10]",0,-1,0,0,1,-1,0,"""2017-03-02T23:02:38""",1,0,0,0,Field NA
"""http://www.subrosasoft.com/""",Field NA,"""com""",0,-1,1,"[72, 11]",0,0,0,1,1,-1,1,"""2017-08-12T01:51:40""",1,0,0,0,"""https://www.subrosasoft.com/"""
"""http://www.gideonsoftworks.com/""",Field NA,"""com""",0,-1,1,"[62, 7]",0,0,0,0,1,0,0,"""2017-08-06T07:46:22""",1,0,0,0,Field NA
"""http://world.std.com/~reinhold/airport.html""",Field NA,"""com""",0,1,1,"[93, 47]",0,-1,0,0,1,0,0,"""2012-01-17T01:51:49""",1,0,0,0,Field NA
"""http://www.sustworks.com/site/prod_ipns_overview.html""",Field NA,"""com""",0,1,1,"""NA""",0,0,0,0,1,0,0,"""2010-05-22T05:33:44""",1,0,0,0,Field NA
"""http://www.iempower.com/""",Field NA,"""com""",0,1,1,"""NA""",0,0,0,1,1,0,1,"""2017-08-11T22:07:33""",1,0,1,0,"""http://www.iemps.com/"""
"""http://www.channld.com/swdelinf.html""",Field NA,"""com""",0,1,1,"""NA""",0,0,0,0,1,0,0,"""2002-05-23T20:25:35""",1,0,0,0,Field NA
"""http://www.trivectus.com/""",Field NA,"""com""",0,0,1,"[69, 13]",0,0,0,0,1,0,0,"""2017-08-12T02:21:26""",1,0,0,0,Field NA
"""http://www.web-confidential.com/""",Field NA,"""com""",0,0,1,"[67, 6]",0,0,0,1,1,0,1,"""2017-03-23T12:25:46""",1,0,0,0,Field NA
"""http://www.alatec.com/pwk/""",Field NA,"""com""",0,0,1,"[94, 12]",0,0,0,0,1,0,0,"""2010-02-07T18:46:25""",1,0,0,0,Field NA
"""http://www.artistscope.net/""",Field NA,"""net""",0,0,1,"[68, 10]",0,0,0,1,0,0,0,"""2017-08-12T02:26:08""",1,0,0,0,Field NA
"""http://www.cryptoheaven.com/""",Field NA,"""com""",0,0,1,"[69, 7]",0,0,0,0,1,0,0,"""2017-08-12T05:52:34""",1,1,0,0,Field NA
"""http://macgpg.sourceforge.net/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.ksplice.com/""",Field NA,"""com""",0,0,1,"[93, 12]",0,0,0,1,1,0,0,"""2017-08-09T12:21:58""",1,0,0,1,Field NA
"""http://encryptionhowto.sourceforge.net/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://acl.bestbits.at/""",Field NA,"""at""",0,1,1,"""NA""",0,0,0,0,1,0,0,"""2016-07-25T14:07:31""",1,0,0,0,"""http://www.bestbits.at/richacl/"""
"""http://www.grsecurity.net/""",Field NA,"""net""",0,-1,1,"[89, 14]",0,0,0,1,1,0,0,"""2017-08-12T02:28:42""",1,0,0,0,"""http://grsecurity.net/"""
"""https://www.seifried.org/lasg/""",Field NA,"""org""",0,1,1,"[68, 6]",0,0,0,0,0,0,0,"""2016-12-04T19:15:13""",1,1,0,0,"""https://seifried.org/lasg/"""
"""http://www.windowsecurity.com/whitepapers/unix_security/""",Field NA,"""com""",0,0,1,"[92, 51]",0,-1,0,1,1,-1,0,"""2013-01-24T07:44:18""",1,0,0,0,Field NA
"""http://scrye.com/~kevin/lsh/t1.html""",Field NA,"""com""",0,1,1,"""NA""",0,0,0,0,1,0,0,"""2004-01-26T20:13:13""",1,0,0,0,Field NA
"""http://en.tldp.org/HOWTO/Firewall-Piercing/""",Field NA,"""org""",0,1,1,"[89, 11]",0,0,0,0,1,0,0,"""2001-11-25T00:38:59""",1,0,0,0,Field NA
"""http://en.tldp.org/HOWTO/Bridge+Firewall.html""",Field NA,"""org""",0,1,1,"[89, 11]",0,0,0,0,1,0,"""Info not NA""","""2001-04-26T18:27:17""",1,0,0,0,Field NA
"""http://en.tldp.org/HOWTO/IPCHAINS-HOWTO.html""",Field NA,"""org""",0,1,1,"[89, 11]",0,0,0,0,1,0,0,"""2000-07-05T16:52:19""",1,0,0,0,Field NA
"""http://en.tldp.org/HOWTO/Security-HOWTO/""",Field NA,"""org""",0,1,1,"[89, 11]",0,0,0,0,1,0,0,"""2004-01-23T13:40:39""",1,0,0,0,Field NA
"""http://en.tldp.org/HOWTO/Secure-POP+SSH.html""",Field NA,"""org""",0,1,1,"[89, 11]",0,0,0,0,1,0,"""Info not NA""","""2001-04-26T18:29:13""",1,0,0,0,Field NA
"""http://en.tldp.org/HOWTO/Firewall-HOWTO.html""",Field NA,"""org""",0,1,1,"[89, 11]",0,0,0,0,1,0,0,"""2001-08-20T14:10:11""",1,0,0,0,Field NA
"""http://www.crypt.gen.nz/selinux/faq.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.fiveanddime.net/ss/secureserver.html""",Field NA,"""net""",0,1,1,"[65, 8]",0,0,0,0,1,0,0,"""2017-03-02T09:09:50""",1,0,0,0,Field NA
"""http://www.eng.auburn.edu/users/doug/nis.html""",Field NA,"""edu""",0,1,1,"[93, 30]",0,0,0,0,1,0,0,"""2003-01-18T06:03:22""",1,1,0,0,Field NA
"""http://www.ciphersbyritter.com/GLOSSARY.HTM""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://yolinux.com/TUTORIALS/LinuxTutorialInternetSecurity.html""",Field NA,"""com""",-1,0,1,"""NA""",0,-1,0,0,1,0,0,"""2017-02-27T03:52:30""",1,1,0,1,"""http://www.yolinux.com/TUTORIALS/LinuxTutorialInternetSecurity.html"""
"""http://www.linuxjournal.com/article/7313""",Field NA,"""com""",0,1,1,"[93, 53]",0,0,0,1,0,-1,0,"""2017-08-12T02:52:58""",1,0,0,1,Field NA
"""http://www.sentryfirewall.com/""",Field NA,"""com""",0,0,1,"[92, 13]",0,0,0,1,1,0,0,"""2006-03-28T08:34:42""",1,1,0,0,Field NA
"""http://www.devil-linux.org/""",Field NA,"""org""",0,1,1,"[92, 12]",0,0,0,0,1,0,0,"""2017-08-12T02:56:16""",1,0,0,0,"""http://www.devil-linux.org/home/index.php"""
"""http://www.openwall.com/Owl/""",Field NA,"""com""",0,1,1,"[94, 48]",0,-1,0,0,1,0,0,"""2017-08-12T02:56:21""",1,0,0,0,Field NA
"""http://www.engardelinux.org/""",Field NA,"""org""",0,-1,1,"[90, 13]",0,0,0,0,1,0,0,"""2017-08-12T03:12:20""",1,0,0,1,Field NA
"""http://www.linuxfocus.org/English/July1998/article60.html""",Field NA,"""org""",0,1,1,"[93, 21]",0,0,0,0,1,0,0,"""2002-10-21T22:02:35""",1,0,0,0,Field NA
